Mes,Nivel,Serie,CostoMensualUSD,CantidadMensual,NumeroMovimientos,NumeroItemsDistintos,NumeroProveedores,CostoPromedioMovimiento,CostoMedianoMovimiento,CostoMaximoMovimiento,MesNumerico,Trimestre,Anio,IndiceTemporal,Lag1,Lag2,Lag3,Lag12,MediaMovil3,MediaMovil6
2022-08,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,280.35,6.0,3.0,3.0,1.0,93.45,38.0,236.62,8,3,2022,16,737.3,2949.4600000000005,812.6199999999999,640.37,1499.7933333333333,894.585
2022-11,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,801.9999999999999,88.0,13.0,12.0,3.0,61.692307692307686,11.4,263.34,11,4,2022,17,280.35,737.3,2949.4600000000005,127.0,1322.3700000000001,937.9350000000001
2023-01,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,217.8,3.0,1.0,1.0,1.0,217.8,217.8,217.8,1,1,2023,18,801.9999999999999,280.35,737.3,49.589999999999996,606.55,1022.5783333333334
2023-02,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,294.33,111.0,10.0,10.0,2.0,29.433,8.545,134.4,2,1,2023,19,217.8,801.9999999999999,280.35,304.0,433.38333333333327,966.5883333333335
2023-03,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,2735.05,265.0,33.0,31.0,7.0,82.88030303030304,42.21,680.0,3,1,2023,20,294.33,217.8,801.9999999999999,654.4,438.0433333333333,880.2066666666668
2023-04,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,140.0,1.0,1.0,1.0,1.0,140.0,140.0,140.0,4,2,2023,21,2735.05,294.33,217.8,2138.04,1082.3933333333334,844.4716666666667
2023-06,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,2310.2400000000002,44.0,8.0,8.0,3.0,288.78000000000003,21.815,1628.46,6,2,2023,22,140.0,2735.05,294.33,20.25,1056.46,744.9216666666667
2023-07,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,44141.46,173.0,19.0,19.0,4.0,2323.234736842105,12.32,42250.0,7,3,2023,23,2310.2400000000002,140.0,2735.05,294.14,1728.4300000000003,1083.236666666667
2023-09,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,42.0,2.0,1.0,1.0,1.0,42.0,42.0,42.0,9,3,2023,24,44141.46,2310.2400000000002,140.0,553.7399999999999,15530.566666666666,8306.48
2023-10,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,566.74,104.0,17.0,15.0,2.0,33.33764705882353,15.0,123.6,10,4,2023,25,42.0,44141.46,2310.2400000000002,812.6199999999999,15497.9,8277.179999999998
2023-11,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,385.53000000000003,103.0,12.0,12.0,2.0,32.127500000000005,9.79,123.6,11,4,2023,26,566.74,42.0,44141.46,2949.4600000000005,14916.733333333332,8322.581666666667
2023-12,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,50.4,18.0,2.0,2.0,1.0,25.2,25.2,26.88,12,4,2023,27,385.53000000000003,566.74,42.0,737.3,331.42333333333335,7930.994999999999
2024-04,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,2808.77,13400.0,40.0,39.0,7.0,70.21925,28.82,384.0,4,2,2024,28,50.4,385.53000000000003,566.74,280.35,334.22333333333336,7916.061666666666
2024-05,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,9.809999999999999,20.0,2.0,2.0,1.0,4.904999999999999,4.904999999999999,6.81,5,2,2024,29,2808.77,50.4,385.53000000000003,801.9999999999999,1081.5666666666666,7999.150000000001
2025-05,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,50.58,25.0,2.0,2.0,1.0,25.29,25.29,26.4,5,2,2025,30,9.809999999999999,2808.77,50.4,217.8,956.3266666666667,643.875
2025-06,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,503.21999999999997,12.0,5.0,5.0,1.0,100.64399999999999,41.4,269.5,6,2,2025,31,50.58,9.809999999999999,2808.77,294.33,956.3866666666668,645.305
2025-07,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,99.75,18.0,4.0,4.0,1.0,24.9375,18.439999999999998,56.22,7,3,2025,32,503.21999999999997,50.58,9.809999999999999,2735.05,187.87000000000012,634.7183333333334
2025-08,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,209.64000000000001,46.0,12.0,12.0,1.0,17.470000000000002,9.95,91.41,8,3,2025,33,99.75,503.21999999999997,50.58,140.0,217.85000000000014,587.0883333333334
2025-09,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,21.75,310.0,5.0,5.0,1.0,4.35,2.5,12.8,9,3,2025,34,209.64000000000001,99.75,503.21999999999997,2310.2400000000002,270.8700000000002,613.6283333333333
2025-10,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,143.77,42.0,13.0,13.0,1.0,11.05923076923077,7.84,25.0,10,4,2025,35,21.75,209.64000000000001,99.75,44141.46,110.38000000000015,149.125
2025-12,NAVE_CATEGORIA,NAVE_005 | FERRETERIA,7.74,23.0,2.0,2.0,1.0,3.87,3.87,5.04,12,4,2025,36,143.77,21.75,209.64000000000001,42.0,125.0533333333335,171.45166666666668
2021-03,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,199.08,12.0,1.0,1.0,1.0,199.08,199.08,199.08,3,1,2021,0,,,,,,
2021-05,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,5406.46,55.0,6.0,6.0,2.0,901.0766666666667,513.48,2780.08,5,2,2021,1,199.08,,,,,
2021-06,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,731.6,5.0,1.0,1.0,1.0,731.6,731.6,731.6,6,2,2021,2,5406.46,199.08,,,,
2021-08,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,1100.0,1.0,1.0,1.0,1.0,1100.0,1100.0,1100.0,8,3,2021,3,731.6,5406.46,199.08,,2112.38,
2021-09,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,4184.139999999999,13.0,4.0,4.0,4.0,1046.0349999999999,770.0,2434.14,9,3,2021,4,1100.0,731.6,5406.46,,2412.6866666666665,
2021-10,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,5433.66,63.0,3.0,3.0,1.0,1811.22,2216.7,2284.56,10,4,2021,5,4184.139999999999,1100.0,731.6,,2005.2466666666662,
2021-11,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,11056.38,96.0,7.0,6.0,2.0,1579.482857142857,1084.8,3471.36,11,4,2021,6,5433.66,4184.139999999999,1100.0,,3572.6,2842.49
2021-12,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,2130.0,4.0,2.0,2.0,2.0,1065.0,1065.0,1780.0,12,4,2021,7,11056.38,5433.66,4184.139999999999,,6891.3933333333325,4652.04
2022-02,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,6089.28,58.0,7.0,7.0,3.0,869.8971428571429,122.52,3546.72,2,1,2022,8,2130.0,11056.38,5433.66,,6206.679999999999,4105.963333333333
2022-03,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,1853.24,3.0,2.0,2.0,2.0,926.62,926.62,1115.79,3,1,2022,9,6089.28,2130.0,11056.38,,6425.219999999998,4998.91
2022-05,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,3654.18,9.0,4.0,4.0,3.0,913.545,538.65,2543.4,5,2,2022,10,1853.24,6089.28,2130.0,,3357.506666666666,5124.45
2022-06,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,1850.83,5.0,3.0,3.0,2.0,616.9433333333333,268.44,1352.0,6,2,2022,11,3654.18,1853.24,6089.28,,3865.5666666666657,5036.123333333333
2022-07,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,4809.2300000000005,36.9,13.0,13.0,2.0,369.94076923076926,346.12,815.49,7,3,2022,12,1850.83,3654.18,1853.24,199.08,2452.7499999999995,4438.985
2022-08,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,756.3599999999999,14.0,3.0,3.0,3.0,252.11999999999998,116.04,597.64,8,3,2022,13,4809.2300000000005,1850.83,3654.18,5406.46,3438.0799999999995,3397.7933333333335
2022-10,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,436.36,8.0,2.0,2.0,2.0,218.18,218.18,364.36,10,4,2022,14,756.3599999999999,4809.2300000000005,1850.83,731.6,2472.1399999999994,3168.853333333333
2022-12,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,41085.99,3.0,3.0,3.0,2.0,13695.33,2388.27,38686.8,12,4,2022,15,436.36,756.3599999999999,4809.2300000000005,1100.0,2000.6499999999996,2226.7000000000003
2023-01,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,5790.17,22.0,14.0,14.0,1.0,413.5835714285714,62.019999999999996,2198.18,1,1,2023,16,41085.99,436.36,756.3599999999999,4184.139999999999,14092.903333333334,8765.491666666667
2023-02,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,2280.1600000000003,2.0,2.0,2.0,1.0,1140.0800000000002,1140.0800000000002,2273.61,2,1,2023,17,5790.17,41085.99,436.36,5433.66,15770.839999999998,9121.49
2023-03,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,973.85,14.0,3.0,3.0,2.0,324.6166666666667,122.64,751.2,3,1,2023,18,2280.1600000000003,5790.17,41085.99,11056.38,16385.44,9193.045
2023-04,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,27712.420000000002,31.0,12.0,12.0,4.0,2309.3683333333333,1698.56,14051.0,4,2,2023,19,973.85,2280.1600000000003,5790.17,2130.0,3014.726666666667,8553.815
2023-05,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,1328.47,2.0,2.0,2.0,2.0,664.235,664.235,973.22,5,2,2023,20,27712.420000000002,973.85,2280.1600000000003,6089.28,10322.143333333333,13046.491666666667
2023-06,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,35138.909999999996,95.0,7.0,7.0,1.0,5019.844285714285,2254.08,18080.85,6,2,2023,21,1328.47,27712.420000000002,973.85,1853.24,10004.913333333336,13195.176666666666
2023-07,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,2962.62,10.0,3.0,2.0,2.0,987.54,1254.4,1379.84,7,3,2023,22,35138.909999999996,1328.47,27712.420000000002,3654.18,21393.266666666666,12203.996666666666
2023-08,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,1881.6,6.0,1.0,1.0,1.0,1881.6,1881.6,1881.6,8,3,2023,23,2962.62,35138.909999999996,1328.47,1850.83,13143.333333333334,11732.738333333333
2023-09,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,39765.530000000006,100.0,3.0,3.0,2.0,13255.176666666668,3366.41,35500.0,9,3,2023,24,1881.6,2962.62,35138.909999999996,4809.2300000000005,13327.71,11666.311666666666
2023-11,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,340255.26,534.0,73.0,72.0,1.0,4661.03095890411,206.93,85530.99,11,4,2023,25,39765.530000000006,1881.6,2962.62,756.3599999999999,14869.91666666667,18131.591666666664
2023-12,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,1770.05,5.0,1.0,1.0,1.0,1770.05,1770.05,1770.05,12,4,2023,26,340255.26,39765.530000000006,1881.6,436.36,127300.79666666668,70222.065
2024-04,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,4210.139999999999,3970.0,28.0,27.0,3.0,150.36214285714283,92.16,595.68,4,2,2024,27,1770.05,340255.26,39765.530000000006,41085.99,127263.61333333334,70295.66166666667
2025-05,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,4278.89,47.0,20.0,20.0,1.0,213.9445,73.035,1454.01,5,2,2025,28,4210.139999999999,1770.05,340255.26,5790.17,115411.81666666667,65140.86666666667
2025-08,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,616.42,1.0,1.0,1.0,1.0,616.42,616.42,616.42,8,3,2025,29,4278.89,4210.139999999999,1770.05,2280.1600000000003,3419.693333333333,65360.245
2025-11,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,303.56,105.0,2.0,2.0,1.0,151.78,151.78,232.74,11,4,2025,30,616.42,4278.89,4210.139999999999,973.85,3035.15,65149.381666666675
2025-12,NAVE_CATEGORIA,NAVE_005 | REPUESTOS MECANICOS,3974.49,1.0,1.0,1.0,1.0,3974.49,3974.49,3974.49,12,4,2025,31,303.56,616.42,4278.89,27712.420000000002,1732.9566666666667,58572.386666666665
2021-01,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1033.21,2.0,2.0,1.0,2.0,516.605,516.605,810.0,1,1,2021,0,,,,,,
2021-02,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,860.0,2.0,2.0,2.0,2.0,430.0,430.0,610.0,2,1,2021,1,1033.21,,,,,
2021-03,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,920.0,1.0,1.0,1.0,1.0,920.0,920.0,920.0,3,1,2021,2,860.0,1033.21,,,,
2021-05,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,100.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,5,2,2021,3,920.0,860.0,1033.21,,937.7366666666667,
2021-07,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,250.0,1.0,1.0,1.0,1.0,250.0,250.0,250.0,7,3,2021,4,100.0,920.0,860.0,,626.6666666666666,
2021-08,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,7537.5599999999995,6.0,6.0,2.0,2.0,1256.26,588.0,3385.6,8,3,2021,5,250.0,100.0,920.0,,423.3333333333333,
2021-09,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1645.0,3.0,3.0,2.0,3.0,548.3333333333334,650.0,855.0,9,3,2021,6,7537.5599999999995,250.0,100.0,,2629.1866666666665,1783.4616666666668
2021-10,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,10565.0,2.0,2.0,2.0,1.0,5282.5,5282.5,7797.0,10,4,2021,7,1645.0,7537.5599999999995,250.0,,3144.1866666666665,1885.426666666667
2021-11,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,6467.45,2.0,2.0,1.0,1.0,3233.725,3233.725,6017.45,11,4,2021,8,10565.0,1645.0,7537.5599999999995,,6582.5199999999995,3502.9266666666667
2022-01,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,47656.46000000001,7.0,7.0,3.0,2.0,6808.065714285715,4478.0,16532.63,1,1,2022,9,6467.45,10565.0,1645.0,,6225.816666666667,4427.501666666667
2022-02,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,108.0,1.0,1.0,1.0,1.0,108.0,108.0,108.0,2,1,2022,10,47656.46000000001,6467.45,10565.0,,21562.97,12353.578333333333
2022-03,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,6100.99,4.0,4.0,2.0,3.0,1525.2475,1446.925,2397.14,3,1,2022,11,108.0,47656.46000000001,6467.45,,18077.303333333333,12329.911666666667
2022-04,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,6058.8,5.0,5.0,2.0,4.0,1211.76,850.0,2630.8,4,2,2022,12,6100.99,108.0,47656.46000000001,1033.21,17955.15,12090.483333333335
2022-05,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1066.0,1.0,1.0,1.0,1.0,1066.0,1066.0,1066.0,5,2,2022,13,6058.8,6100.99,108.0,860.0,4089.263333333334,12826.116666666669
2022-06,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,292.69,3.0,3.0,1.0,3.0,97.56333333333333,35.14,250.0,6,2,2022,14,1066.0,6058.8,6100.99,920.0,4408.596666666667,11242.950000000003
2022-07,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,17642.6,4.0,4.0,2.0,4.0,4410.65,1390.0,14612.6,7,3,2022,15,292.69,1066.0,6058.8,100.0,2472.4966666666664,10213.823333333336
2022-08,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,2272.0,3.0,3.0,2.0,2.0,757.3333333333334,1036.0,1036.0,8,3,2022,16,17642.6,292.69,1066.0,250.0,6333.763333333332,5211.513333333333
2022-09,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,2292.0,3.0,3.0,1.0,3.0,764.0,950.0,950.0,9,3,2022,17,2272.0,17642.6,292.69,7537.5599999999995,6735.763333333332,5572.18
2022-11,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,335.01,3.0,3.0,1.0,1.0,111.67,50.0,250.0,11,4,2022,18,2292.0,2272.0,17642.6,1645.0,7402.2,4937.348333333333
2022-12,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,527.0,2.0,2.0,2.0,2.0,263.5,263.5,277.0,12,4,2022,19,335.01,2292.0,2272.0,10565.0,1633.0033333333333,3983.3833333333328
2023-01,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1939.51,3.0,3.0,2.0,3.0,646.5033333333333,465.66,1400.0,1,1,2023,20,527.0,335.01,2292.0,6467.45,1051.3366666666668,3893.5499999999993
2023-02,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,4775.55,8.0,8.0,2.0,6.0,596.94375,347.5,2240.0,2,1,2023,21,1939.51,527.0,335.01,47656.46000000001,933.84,4168.0199999999995
2023-03,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,3006.0,4.0,4.0,1.0,4.0,751.5,753.0,1050.0,3,1,2023,22,4775.55,1939.51,527.0,108.0,2414.02,2023.5116666666665
2023-04,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,6739.97,6.0,6.0,1.0,2.0,1123.3283333333334,1169.475,1650.51,4,2,2023,23,3006.0,4775.55,1939.51,6100.99,3240.353333333334,2145.845
2023-05,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,2144.0,4.0,4.0,1.0,3.0,536.0,426.5,950.0,5,2,2023,24,6739.97,3006.0,4775.55,6058.8,4840.506666666667,2887.1733333333336
2023-06,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,20196.01,5.0,5.0,2.0,3.0,4039.2019999999998,3785.5,7180.07,6,2,2023,25,2144.0,6739.97,3006.0,1066.0,3963.3233333333337,3188.671666666667
2023-08,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,4320.62,2.0,2.0,1.0,2.0,2160.31,2160.31,4080.62,8,3,2023,26,20196.01,2144.0,6739.97,292.69,9693.326666666666,6466.84
2023-09,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,17164.83,3.0,3.0,1.0,3.0,5721.610000000001,900.0,15461.5,9,3,2023,27,4320.62,20196.01,2144.0,17642.6,8886.876666666665,6863.691666666667
2023-10,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,700.0,1.0,1.0,1.0,1.0,700.0,700.0,700.0,10,4,2023,28,17164.83,4320.62,20196.01,2272.0,13893.82,8928.571666666669
2023-11,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,138726.84,4.0,4.0,3.0,3.0,34681.71,28418.0,81815.84,11,4,2023,29,700.0,17164.83,4320.62,2292.0,7395.150000000001,8544.238333333335
2023-12,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,10800.0,1.0,1.0,1.0,1.0,10800.0,10800.0,10800.0,12,4,2023,30,138726.84,700.0,17164.83,335.01,52197.22333333333,30542.05
2024-01,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1292.0,1.0,1.0,1.0,1.0,1292.0,1292.0,1292.0,1,1,2024,31,10800.0,138726.84,700.0,527.0,50075.613333333335,31984.71666666667
2024-02,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,17765.0,2.0,2.0,1.0,2.0,8882.5,8882.5,16865.0,2,1,2024,32,1292.0,10800.0,138726.84,1939.51,50272.94666666668,28834.048333333336
2024-03,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,33037.369999999995,6.0,6.0,1.0,3.0,5506.228333333333,2038.4650000000001,19500.0,3,1,2024,33,17765.0,1292.0,10800.0,4775.55,9952.333333333334,31074.778333333335
2024-04,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,9737.79,8.0,8.0,1.0,6.0,1217.22375,1204.5,2570.0,4,2,2024,34,33037.369999999995,17765.0,1292.0,3006.0,17364.789999999997,33720.20166666667
2024-05,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,290781.52,15.0,15.0,1.0,10.0,19385.434666666668,3680.0,137352.29,5,2,2024,35,9737.79,33037.369999999995,17765.0,6739.97,20180.053333333333,35226.50000000001
2024-06,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,8007.5,5.0,5.0,1.0,5.0,1601.5,1100.0,3080.0,6,2,2024,36,290781.52,9737.79,33037.369999999995,2144.0,111185.56,60568.94666666668
2024-07,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,10719.15,3.0,3.0,1.0,3.0,3573.0499999999997,2945.06,7324.09,7,3,2024,37,8007.5,290781.52,9737.79,20196.01,102842.27,60103.530000000006
2024-08,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,2033.0,4.0,4.0,1.0,3.0,508.25,452.5,720.0,8,3,2024,38,10719.15,8007.5,290781.52,4320.62,103169.39000000001,61674.72166666668
2024-09,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,640.0,2.0,2.0,1.0,2.0,320.0,320.0,550.0,9,3,2024,39,2033.0,10719.15,8007.5,17164.83,6919.883333333334,59052.72166666668
2024-10,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,569.0,1.0,1.0,1.0,1.0,569.0,569.0,569.0,10,4,2024,40,640.0,2033.0,10719.15,700.0,4464.05,53653.16000000001
2024-11,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1195.0,2.0,2.0,1.0,2.0,597.5,597.5,1045.0,11,4,2024,41,569.0,640.0,2033.0,138726.84,1080.6666666666667,52125.02833333335
2024-12,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,2664.05,3.0,3.0,1.0,3.0,888.0166666666668,520.0,1684.05,12,4,2024,42,1195.0,569.0,640.0,10800.0,801.3333333333334,3860.608333333343
2025-01,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,6040.0,4.0,4.0,1.0,3.0,1510.0,905.0,3915.0,1,1,2025,43,2664.05,1195.0,569.0,1292.0,1476.0166666666667,2970.0333333333433
2025-02,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1410.0,3.0,3.0,1.0,3.0,470.0,270.0,950.0,2,1,2025,44,6040.0,2664.05,1195.0,17765.0,3299.683333333333,2190.1750000000097
2025-03,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,7300.16,3.0,3.0,1.0,2.0,2433.3866666666668,950.16,6000.0,3,1,2025,45,1410.0,6040.0,2664.05,33037.369999999995,3371.35,2086.3416666666762
2025-04,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,7540.0,4.0,4.0,1.0,3.0,1885.0,834.5,5421.0,4,2,2025,46,7300.16,1410.0,6040.0,9737.79,4916.72,3196.368333333343
2025-05,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,2791.0,4.0,4.0,1.0,3.0,697.75,565.0,1616.0,5,2,2025,47,7540.0,7300.16,1410.0,290781.52,5416.72,4358.201666666676
2025-06,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,3000.0,2.0,2.0,1.0,1.0,1500.0,1500.0,1500.0,6,2,2025,48,2791.0,7540.0,7300.16,8007.5,5877.053333333333,4624.201666666676
2025-08,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,471.41999999999996,2.0,2.0,1.0,2.0,235.70999999999998,235.70999999999998,466.08,8,3,2025,49,3000.0,2791.0,7540.0,10719.15,4443.666666666667,4680.193333333343
2025-09,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1575.0,3.0,3.0,2.0,2.0,525.0,660.0,660.0,9,3,2025,50,471.41999999999996,3000.0,2791.0,2033.0,2087.4733333333334,3752.096666666677
2025-10,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,1300.0,1.0,1.0,1.0,1.0,1300.0,1300.0,1300.0,10,4,2025,51,1575.0,471.41999999999996,3000.0,640.0,1682.14,3779.596666666677
2025-11,NAVE_CATEGORIA,NAVE_005 | SERVICIOS DE MANTENIMIENTO,6137.13,4.0,3.0,2.0,2.0,2045.71,570.0,5377.13,11,4,2025,52,1300.0,1575.0,471.41999999999996,569.0,1115.4733333333334,2779.57000000001
2021-01,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,193.54999999999998,28.0,6.0,6.0,2.0,32.25833333333333,23.16,85.5,1,1,2021,0,,,,,,
2021-02,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,482.34000000000003,116.0,18.0,18.0,4.0,26.796666666666667,16.75,121.5,2,1,2021,1,193.54999999999998,,,,,
2021-03,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,2603.8599999999997,190.0,36.0,35.0,5.0,72.32944444444443,19.75,602.83,3,1,2021,2,482.34000000000003,193.54999999999998,,,,
2021-04,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,48.0,20.0,4.0,4.0,1.0,12.0,9.0,24.0,4,2,2021,3,2603.8599999999997,482.34000000000003,193.54999999999998,,1093.2499999999998,
2021-05,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,500.36999999999995,55.0,8.0,8.0,2.0,62.54624999999999,11.07,399.0,5,2,2021,4,48.0,2603.8599999999997,482.34000000000003,,1044.7333333333331,
2021-06,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,849.8099999999998,118.0,23.0,23.0,3.0,36.94826086956521,14.1,255.0,6,2,2021,5,500.36999999999995,48.0,2603.8599999999997,,1050.743333333333,
2021-07,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,45.46,4.0,2.0,2.0,1.0,22.73,22.73,29.66,7,3,2021,6,849.8099999999998,500.36999999999995,48.0,,466.05999999999995,779.6549999999999
2021-10,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,118.15,6.0,6.0,6.0,1.0,19.691666666666666,7.225,85.0,10,4,2021,7,45.46,849.8099999999998,500.36999999999995,,465.2133333333333,754.9733333333332
2021-12,NAVE_CATEGORIA,NAVE_006 | FERRETERIA,209.85000000000002,16.0,2.0,2.0,1.0,104.92500000000001,104.92500000000001,142.02,12,4,2021,8,118.15,45.46,849.8099999999998,,337.8066666666667,694.275
